province,year,month,form,count,capital_subscribed
Alicante / Alacant,2020,4,SA,2,61418
Almería,2020,4,SA,2,31370000
Ávila,2020,4,SA,0,0
Badajoz,2020,4,SA,1,124197
Illes Balears,2020,4,SA,1,50486
Barcelona,2020,4,SA,8,82553851
Burgos,2020,4,SA,0,0
Cáceres,2020,4,SA,1,662841
Cádiz,2020,4,SA,0,0
Castellón / Castelló,2020,4,SA,2,422270
Ciudad Real,2020,4,SA,0,0
Córdoba,2020,4,SA,0,0
A Coruña,2020,4,SA,1,13050
Cuenca,2020,4,SA,0,0
Girona,2020,4,SA,0,0
Granada,2020,4,SA,1,20134
Guadalajara,2020,4,SA,0,0
Gipuzkoa,2020,4,SA,1,5608000
Huelva,2020,4,SA,0,0
Huesca,2020,4,SA,1,375985
Jaén,2020,4,SA,0,0
León,2020,4,SA,0,0
Lleida,2020,4,SA,0,0
La Rioja,2020,4,SA,0,0
Lugo,2020,4,SA,0,0
Madrid,2020,4,SA,21,50864889
Málaga,2020,4,SA,2,1018735
Murcia,2020,4,SA,0,0
Navarra,2020,4,SA,0,0
Ourense,2020,4,SA,0,0
Asturias,2020,4,SA,0,0
Palencia,2020,4,SA,0,0
Las Palmas,2020,4,SA,0,0
Pontevedra,2020,4,SA,0,0
Salamanca,2020,4,SA,0,0
Santa Cruz de Tenerife,2020,4,SA,1,1358541
Cantabria,2020,4,SA,0,0
Segovia,2020,4,SA,1,1397973
Sevilla,2020,4,SA,3,563349
Soria,2020,4,SA,1,1200000
Tarragona,2020,4,SA,0,0
Teruel,2020,4,SA,0,0
Toledo,2020,4,SA,0,0
Valencia / València,2020,4,SA,0,0
Valladolid,2020,4,SA,0,0
Bizkaia,2020,4,SA,1,390000
Zamora,2020,4,SA,0,0
Zaragoza,2020,4,SA,0,0
Ceuta,2020,4,SA,0,0
Melilla,2020,4,SA,0,0
Araba / Álava,2020,4,SL,1,43000
Albacete,2020,4,SL,2,332824
Alicante / Alacant,2020,4,SL,24,6160305
Almería,2020,4,SL,20,4215415
Ávila,2020,4,SL,0,0
Badajoz,2020,4,SL,4,4970033
Illes Balears,2020,4,SL,44,29750367
Barcelona,2020,4,SL,108,58243719
Burgos,2020,4,SL,3,750404
Cáceres,2020,4,SL,4,1074213
Cádiz,2020,4,SL,20,11944371
Castellón / Castelló,2020,4,SL,14,1652150
Ciudad Real,2020,4,SL,9,6095198
Córdoba,2020,4,SL,8,9157084
A Coruña,2020,4,SL,12,10989758
Cuenca,2020,4,SL,2,86672
Girona,2020,4,SL,14,1772047
Granada,2020,4,SL,16,3379093
Guadalajara,2020,4,SL,1,100000
Gipuzkoa,2020,4,SL,8,845217
Huelva,2020,4,SL,5,2158015
Huesca,2020,4,SL,5,611859
Jaén,2020,4,SL,2,3342986
León,2020,4,SL,5,238600
Lleida,2020,4,SL,19,5568995
La Rioja,2020,4,SL,4,5984141
Lugo,2020,4,SL,3,167929
Madrid,2020,4,SL,268,94062978
Málaga,2020,4,SL,28,10435773
Murcia,2020,4,SL,34,8430691
Navarra,2020,4,SL,13,3158899
Ourense,2020,4,SL,2,93151
Asturias,2020,4,SL,11,2152152
Palencia,2020,4,SL,0,0
Las Palmas,2020,4,SL,5,767732
Pontevedra,2020,4,SL,18,5120269
Salamanca,2020,4,SL,20,364670
Santa Cruz de Tenerife,2020,4,SL,12,1393479
Cantabria,2020,4,SL,5,1327162
Segovia,2020,4,SL,4,821455
Sevilla,2020,4,SL,41,21270292
Soria,2020,4,SL,3,1264000
Tarragona,2020,4,SL,7,2567122
Teruel,2020,4,SL,1,24800
Toledo,2020,4,SL,9,1320443
Valencia / València,2020,4,SL,44,12215828
Valladolid,2020,4,SL,6,788833
Bizkaia,2020,4,SL,13,5523007
Zamora,2020,4,SL,1,50000
Zaragoza,2020,4,SL,10,1198590
Ceuta,2020,4,SL,1,1678
Melilla,2020,4,SL,0,0
Araba / Álava,2020,4,Otras,0,0
Albacete,2020,4,Otras,0,0
Alicante / Alacant,2020,4,Otras,0,0
Almería,2020,4,Otras,0,0
Ávila,2020,4,Otras,0,0
Badajoz,2020,4,Otras,0,0
Illes Balears,2020,4,Otras,1,1503
Barcelona,2020,4,Otras,3,59260
Burgos,2020,4,Otras,0,0
Cáceres,2020,4,Otras,0,0
Cádiz,2020,4,Otras,0,0
Castellón / Castelló,2020,4,Otras,0,0
Ciudad Real,2020,4,Otras,0,0
Córdoba,2020,4,Otras,0,0
A Coruña,2020,4,Otras,0,0
Cuenca,2020,4,Otras,0,0
Girona,2020,4,Otras,0,0
Granada,2020,4,Otras,0,0
Guadalajara,2020,4,Otras,0,0
Gipuzkoa,2020,4,Otras,0,0
Huelva,2020,4,Otras,0,0
Huesca,2020,4,Otras,0,0
Jaén,2020,4,Otras,0,0
León,2020,4,Otras,0,0
Lleida,2020,4,Otras,0,0
La Rioja,2020,4,Otras,0,0
Lugo,2020,4,Otras,0,0
Madrid,2020,4,Otras,1,3007210
Málaga,2020,4,Otras,0,0
Murcia,2020,4,Otras,0,0
Navarra,2020,4,Otras,0,0
Ourense,2020,4,Otras,0,0
Asturias,2020,4,Otras,0,0
Palencia,2020,4,Otras,0,0
Las Palmas,2020,4,Otras,0,0
Pontevedra,2020,4,Otras,0,0
Salamanca,2020,4,Otras,0,0
Santa Cruz de Tenerife,2020,4,Otras,1,100000
Cantabria,2020,4,Otras,0,0
Segovia,2020,4,Otras,0,0
Sevilla,2020,4,Otras,2,1920
Soria,2020,4,Otras,0,0
Tarragona,2020,4,Otras,0,0
Teruel,2020,4,Otras,0,0
Toledo,2020,4,Otras,0,0
Valencia / València,2020,4,Otras,0,0
Valladolid,2020,4,Otras,0,0
Bizkaia,2020,4,Otras,0,0
Zamora,2020,4,Otras,0,0
Zaragoza,2020,4,Otras,0,0
Ceuta,2020,4,Otras,0,0
Melilla,2020,4,Otras,0,0
Araba / Álava,2020,5,SA,1,12116
Albacete,2020,5,SA,0,0
Alicante / Alacant,2020,5,SA,3,914386
Almería,2020,5,SA,0,0
Ávila,2020,5,SA,0,0
Badajoz,2020,5,SA,0,0
Illes Balears,2020,5,SA,0,0
Barcelona,2020,5,SA,4,3939000
Burgos,2020,5,SA,0,0
Cáceres,2020,5,SA,2,9405500
Cádiz,2020,5,SA,1,60110
Castellón / Castelló,2020,5,SA,0,0
Ciudad Real,2020,5,SA,0,0
Córdoba,2020,5,SA,0,0
A Coruña,2020,5,SA,0,0
Cuenca,2020,5,SA,0,0
Girona,2020,5,SA,0,0
Granada,2020,5,SA,0,0
Guadalajara,2020,5,SA,0,0
Gipuzkoa,2020,5,SA,2,547980
Huelva,2020,5,SA,0,0
Huesca,2020,5,SA,0,0
Jaén,2020,5,SA,0,0
León,2020,5,SA,0,0
Lleida,2020,5,SA,0,0
La Rioja,2020,5,SA,0,0
Lugo,2020,5,SA,0,0
Madrid,2020,5,SA,27,88449356
Málaga,2020,5,SA,1,798419
Murcia,2020,5,SA,4,220392
Navarra,2020,5,SA,1,6010
Ourense,2020,5,SA,0,0
Asturias,2020,5,SA,1,353388
Palencia,2020,5,SA,0,0
Las Palmas,2020,5,SA,1,10000
Pontevedra,2020,5,SA,2,2187500
Salamanca,2020,5,SA,1,53001
Santa Cruz de Tenerife,2020,5,SA,1,9595
Cantabria,2020,5,SA,3,6755563
Segovia,2020,5,SA,0,0
Sevilla,2020,5,SA,7,1575920
Soria,2020,5,SA,0,0
Tarragona,2020,5,SA,0,0
Teruel,2020,5,SA,0,0
Toledo,2020,5,SA,0,0
Valencia / València,2020,5,SA,2,262502
Valladolid,2020,5,SA,1,630298
Bizkaia,2020,5,SA,3,10466063
Zamora,2020,5,SA,0,0
Zaragoza,2020,5,SA,2,279285
Ceuta,2020,5,SA,0,0
Melilla,2020,5,SA,0,0
Araba / Álava,2020,5,SL,7,6205456
Albacete,2020,5,SL,3,64245
Alicante / Alacant,2020,5,SL,34,18619728
Almería,2020,5,SL,15,2022819
Ávila,2020,5,SL,6,1471948
Badajoz,2020,5,SL,11,3192369
Illes Balears,2020,5,SL,34,14933330
Barcelona,2020,5,SL,112,74158971
Burgos,2020,5,SL,3,119000
Cáceres,2020,5,SL,7,847542
Cádiz,2020,5,SL,18,4432272
Castellón / Castelló,2020,5,SL,8,832074
Ciudad Real,2020,5,SL,17,3347623
Córdoba,2020,5,SL,13,12282155
A Coruña,2020,5,SL,30,4419811
Cuenca,2020,5,SL,3,222968
Girona,2020,5,SL,21,11200071
Granada,2020,5,SL,12,1246444
Guadalajara,2020,5,SL,1,25000
Gipuzkoa,2020,5,SL,16,9270334
Huelva,2020,5,SL,7,65171
Huesca,2020,5,SL,2,84000
Jaén,2020,5,SL,7,3180578
León,2020,5,SL,5,3093806
Lleida,2020,5,SL,11,6599450
La Rioja,2020,5,SL,6,1298314
Lugo,2020,5,SL,6,711767
Madrid,2020,5,SL,430,127190760
Málaga,2020,5,SL,31,13879218
Murcia,2020,5,SL,26,4187203
Navarra,2020,5,SL,19,9792163
Ourense,2020,5,SL,4,53705
Asturias,2020,5,SL,19,1359329
Palencia,2020,5,SL,0,0
Las Palmas,2020,5,SL,15,4293407
Pontevedra,2020,5,SL,19,6099389
Salamanca,2020,5,SL,23,269763
Santa Cruz de Tenerife,2020,5,SL,13,4731316
Cantabria,2020,5,SL,6,264483
Segovia,2020,5,SL,5,1279897
Sevilla,2020,5,SL,57,16069566
Soria,2020,5,SL,0,0
Tarragona,2020,5,SL,10,15910621
Teruel,2020,5,SL,1,50000
Toledo,2020,5,SL,6,580886
Valencia / València,2020,5,SL,92,32461007
Valladolid,2020,5,SL,5,590981
Bizkaia,2020,5,SL,22,4370251
Zamora,2020,5,SL,0,0
Zaragoza,2020,5,SL,16,5141806
Ceuta,2020,5,SL,0,0
Melilla,2020,5,SL,0,0
Araba / Álava,2020,5,Otras,0,0
Albacete,2020,5,Otras,0,0
Alicante / Alacant,2020,5,Otras,0,0
Almería,2020,5,Otras,0,0
Ávila,2020,5,Otras,0,0
Badajoz,2020,5,Otras,0,0
Illes Balears,2020,5,Otras,1,1784
Barcelona,2020,5,Otras,1,2910
Burgos,2020,5,Otras,0,0
Cáceres,2020,5,Otras,0,0
Cádiz,2020,5,Otras,0,0
Castellón / Castelló,2020,5,Otras,0,0
Ciudad Real,2020,5,Otras,0,0
Córdoba,2020,5,Otras,0,0
A Coruña,2020,5,Otras,0,0
Cuenca,2020,5,Otras,0,0
Girona,2020,5,Otras,0,0
Granada,2020,5,Otras,0,0
Guadalajara,2020,5,Otras,0,0
Gipuzkoa,2020,5,Otras,0,0
Huelva,2020,5,Otras,0,0
Huesca,2020,5,Otras,0,0
Jaén,2020,5,Otras,0,0
León,2020,5,Otras,0,0
Lleida,2020,5,Otras,0,0
La Rioja,2020,5,Otras,0,0
Lugo,2020,5,Otras,0,0
Madrid,2020,5,Otras,3,3541
Málaga,2020,5,Otras,0,0
Murcia,2020,5,Otras,0,0
Navarra,2020,5,Otras,0,0
Ourense,2020,5,Otras,0,0
Asturias,2020,5,Otras,0,0
Palencia,2020,5,Otras,0,0
Las Palmas,2020,5,Otras,0,0
Pontevedra,2020,5,Otras,0,0
Salamanca,2020,5,Otras,0,0
Santa Cruz de Tenerife,2020,5,Otras,0,0
Cantabria,2020,5,Otras,0,0
Segovia,2020,5,Otras,0,0
Sevilla,2020,5,Otras,0,0
Soria,2020,5,Otras,0,0
Tarragona,2020,5,Otras,0,0
Teruel,2020,5,Otras,0,0
Toledo,2020,5,Otras,0,0
Valencia / València,2020,5,Otras,0,0
Valladolid,2020,5,Otras,0,0
Bizkaia,2020,5,Otras,0,0
Zamora,2020,5,Otras,0,0
Zaragoza,2020,5,Otras,0,0
Ceuta,2020,5,Otras,0,0
Melilla,2020,5,Otras,0,0
Araba / Álava,2020,6,SA,1,40003
Albacete,2020,6,SA,0,0
Alicante / Alacant,2020,6,SA,2,2867304
Almería,2020,6,SA,0,0
Ávila,2020,6,SA,0,0
Badajoz,2020,6,SA,2,6451959
Illes Balears,2020,6,SA,1,3976500
Barcelona,2020,6,SA,16,35603271
Burgos,2020,6,SA,1,149559
Cáceres,2020,6,SA,0,0
Cádiz,2020,6,SA,1,4900013
Castellón / Castelló,2020,6,SA,0,0
Ciudad Real,2020,6,SA,0,0
Córdoba,2020,6,SA,2,2798590
A Coruña,2020,6,SA,2,757000
Cuenca,2020,6,SA,0,0
Girona,2020,6,SA,1,30000
Granada,2020,6,SA,1,2888
Guadalajara,2020,6,SA,0,0
Gipuzkoa,2020,6,SA,0,0
Huelva,2020,6,SA,0,0
Huesca,2020,6,SA,0,0
Jaén,2020,6,SA,1,16640
León,2020,6,SA,0,0
Lleida,2020,6,SA,1,620900
La Rioja,2020,6,SA,0,0
Lugo,2020,6,SA,0,0
Madrid,2020,6,SA,37,139505334
Málaga,2020,6,SA,2,177142
Murcia,2020,6,SA,0,0
Navarra,2020,6,SA,1,900000
Ourense,2020,6,SA,0,0
Asturias,2020,6,SA,0,0
Palencia,2020,6,SA,0,0
Las Palmas,2020,6,SA,0,0
Pontevedra,2020,6,SA,0,0
Salamanca,2020,6,SA,0,0
Santa Cruz de Tenerife,2020,6,SA,0,0
Cantabria,2020,6,SA,0,0
Segovia,2020,6,SA,0,0
Sevilla,2020,6,SA,4,1215101
Soria,2020,6,SA,1,272162
Tarragona,2020,6,SA,2,230000
Teruel,2020,6,SA,0,0
Toledo,2020,6,SA,0,0
Valencia / València,2020,6,SA,2,10665520
Valladolid,2020,6,SA,0,0
Bizkaia,2020,6,SA,3,10496976
Zamora,2020,6,SA,0,0
Zaragoza,2020,6,SA,3,11305900
Ceuta,2020,6,SA,1,216000
Melilla,2020,6,SA,0,0
Araba / Álava,2020,6,SL,18,3933526
Albacete,2020,6,SL,13,4860055
Alicante / Alacant,2020,6,SL,33,3941610
Almería,2020,6,SL,26,4260028
Ávila,2020,6,SL,1,304000
Badajoz,2020,6,SL,24,4323909
Illes Balears,2020,6,SL,56,21952931
Barcelona,2020,6,SL,340,146894746
Burgos,2020,6,SL,4,698061
Cáceres,2020,6,SL,17,8922820
Cádiz,2020,6,SL,24,4656461
Castellón / Castelló,2020,6,SL,15,31808358
Ciudad Real,2020,6,SL,11,679505
Córdoba,2020,6,SL,28,18005976
A Coruña,2020,6,SL,26,5711003
Cuenca,2020,6,SL,0,0
Girona,2020,6,SL,20,7071994
Granada,2020,6,SL,21,4066658
Guadalajara,2020,6,SL,5,899052
Gipuzkoa,2020,6,SL,28,2809432
Huelva,2020,6,SL,2,51237
Huesca,2020,6,SL,5,342142
Jaén,2020,6,SL,15,597944
León,2020,6,SL,8,252268
Lleida,2020,6,SL,21,9323379
La Rioja,2020,6,SL,2,32000
Lugo,2020,6,SL,8,673000
Madrid,2020,6,SL,529,265624440
Málaga,2020,6,SL,54,31309006
Murcia,2020,6,SL,45,113675762
Navarra,2020,6,SL,25,8822461
Ourense,2020,6,SL,6,560232
Asturias,2020,6,SL,32,2256157
Palencia,2020,6,SL,6,305234
Las Palmas,2020,6,SL,32,17047069
Pontevedra,2020,6,SL,30,6693771
Salamanca,2020,6,SL,11,1533906
Santa Cruz de Tenerife,2020,6,SL,27,2543591
Cantabria,2020,6,SL,6,277591
Segovia,2020,6,SL,1,3240
Sevilla,2020,6,SL,77,32139033
Soria,2020,6,SL,5,73631
Tarragona,2020,6,SL,25,10056741
Teruel,2020,6,SL,4,105754
Toledo,2020,6,SL,4,259852
Valencia / València,2020,6,SL,93,45394813
Valladolid,2020,6,SL,19,3048184
Bizkaia,2020,6,SL,36,15196748
Zamora,2020,6,SL,1,413488
Zaragoza,2020,6,SL,25,1418768
Ceuta,2020,6,SL,0,0
Melilla,2020,6,SL,0,0
Araba / Álava,2020,6,Otras,0,0
Albacete,2020,6,Otras,1,18000
Alicante / Alacant,2020,6,Otras,0,0
Almería,2020,6,Otras,0,0
Ávila,2020,6,Otras,0,0
Badajoz,2020,6,Otras,0,0
Illes Balears,2020,6,Otras,0,0
Barcelona,2020,6,Otras,4,6866
Burgos,2020,6,Otras,0,0
Cáceres,2020,6,Otras,0,0
Cádiz,2020,6,Otras,0,0
Castellón / Castelló,2020,6,Otras,0,0
Ciudad Real,2020,6,Otras,0,0
Córdoba,2020,6,Otras,1,4000
A Coruña,2020,6,Otras,0,0
Cuenca,2020,6,Otras,0,0
Girona,2020,6,Otras,0,0
Granada,2020,6,Otras,4,400
Guadalajara,2020,6,Otras,0,0
Gipuzkoa,2020,6,Otras,0,0
Huelva,2020,6,Otras,0,0
Huesca,2020,6,Otras,0,0
Jaén,2020,6,Otras,0,0
León,2020,6,Otras,0,0
Lleida,2020,6,Otras,0,0
La Rioja,2020,6,Otras,0,0
Lugo,2020,6,Otras,0,0
Madrid,2020,6,Otras,1,2396624
Málaga,2020,6,Otras,0,0
Murcia,2020,6,Otras,0,0
Navarra,2020,6,Otras,6,5095839
Ourense,2020,6,Otras,0,0
Asturias,2020,6,Otras,0,0
Palencia,2020,6,Otras,0,0
Las Palmas,2020,6,Otras,0,0
Pontevedra,2020,6,Otras,0,0
Salamanca,2020,6,Otras,0,0
Santa Cruz de Tenerife,2020,6,Otras,9,7774522
Cantabria,2020,6,Otras,0,0
Segovia,2020,6,Otras,0,0
Sevilla,2020,6,Otras,0,0
Soria,2020,6,Otras,0,0
Tarragona,2020,6,Otras,0,0
Teruel,2020,6,Otras,0,0
Toledo,2020,6,Otras,0,0
Valencia / València,2020,6,Otras,0,0
Valladolid,2020,6,Otras,0,0
Bizkaia,2020,6,Otras,0,0
Zamora,2020,6,Otras,0,0
Zaragoza,2020,6,Otras,0,0
Ceuta,2020,6,Otras,0,0
Melilla,2020,6,Otras,0,0
Araba / Álava,2020,7,SA,0,0
Albacete,2020,7,SA,0,0
Alicante / Alacant,2020,7,SA,2,174290
Almería,2020,7,SA,0,0
Ávila,2020,7,SA,0,0
Badajoz,2020,7,SA,0,0
Illes Balears,2020,7,SA,2,2475769
Barcelona,2020,7,SA,12,115850335
Burgos,2020,7,SA,1,30361
Cáceres,2020,7,SA,0,0
Cádiz,2020,7,SA,1,110
Castellón / Castelló,2020,7,SA,1,958978
Ciudad Real,2020,7,SA,1,855330
Córdoba,2020,7,SA,0,0
A Coruña,2020,7,SA,4,39218136
Cuenca,2020,7,SA,0,0
Girona,2020,7,SA,1,500000
Granada,2020,7,SA,0,0
Guadalajara,2020,7,SA,0,0
Gipuzkoa,2020,7,SA,2,460554
Huelva,2020,7,SA,0,0
Huesca,2020,7,SA,1,1097734
Jaén,2020,7,SA,0,0
León,2020,7,SA,0,0
Lleida,2020,7,SA,0,0
La Rioja,2020,7,SA,1,12900000
Lugo,2020,7,SA,0,0
Madrid,2020,7,SA,64,415466742
Málaga,2020,7,SA,4,1240617
Murcia,2020,7,SA,2,14426
Navarra,2020,7,SA,1,60000
Ourense,2020,7,SA,0,0
Asturias,2020,7,SA,0,0
Palencia,2020,7,SA,0,0
Las Palmas,2020,7,SA,2,2102932
Pontevedra,2020,7,SA,2,694796
Salamanca,2020,7,SA,0,0
Santa Cruz de Tenerife,2020,7,SA,2,4282505
Cantabria,2020,7,SA,1,277668
Segovia,2020,7,SA,0,0
Sevilla,2020,7,SA,1,1000000
Soria,2020,7,SA,1,1267500
Tarragona,2020,7,SA,3,258800
Teruel,2020,7,SA,0,0
Toledo,2020,7,SA,2,2624300
Valencia / València,2020,7,SA,6,4656455
Valladolid,2020,7,SA,0,0
Bizkaia,2020,7,SA,5,119031880
Zamora,2020,7,SA,0,0
Zaragoza,2020,7,SA,0,0
Ceuta,2020,7,SA,1,1600000
Melilla,2020,7,SA,0,0
Araba / Álava,2020,7,SL,14,6129461
Albacete,2020,7,SL,16,3836331
Alicante / Alacant,2020,7,SL,77,25426085
Almería,2020,7,SL,23,3145433
Ávila,2020,7,SL,0,0
Badajoz,2020,7,SL,11,3012334
Illes Balears,2020,7,SL,56,23146122
Barcelona,2020,7,SL,346,568222539
Burgos,2020,7,SL,17,2018935
Cáceres,2020,7,SL,6,1268935
Cádiz,2020,7,SL,29,8794395
Castellón / Castelló,2020,7,SL,28,14519077
Ciudad Real,2020,7,SL,18,8662799
Córdoba,2020,7,SL,16,2269805
A Coruña,2020,7,SL,35,4616425
Cuenca,2020,7,SL,7,1498608
Girona,2020,7,SL,37,16216464
Granada,2020,7,SL,31,6025357
Guadalajara,2020,7,SL,2,514336
Gipuzkoa,2020,7,SL,30,7679826
Huelva,2020,7,SL,6,559135
Huesca,2020,7,SL,7,1738597
Jaén,2020,7,SL,10,1000692
León,2020,7,SL,10,966428
Lleida,2020,7,SL,16,1133792
La Rioja,2020,7,SL,8,3696652
Lugo,2020,7,SL,6,1727858
Madrid,2020,7,SL,603,398900761
Málaga,2020,7,SL,71,37016866
Murcia,2020,7,SL,71,22893687
Navarra,2020,7,SL,9,304344
Ourense,2020,7,SL,7,381912
Asturias,2020,7,SL,27,7260383
Palencia,2020,7,SL,1,60
Las Palmas,2020,7,SL,28,34441422
Pontevedra,2020,7,SL,30,20985462
Salamanca,2020,7,SL,7,78690
Santa Cruz de Tenerife,2020,7,SL,20,3047701
Cantabria,2020,7,SL,16,5219913
Segovia,2020,7,SL,11,1477995
Sevilla,2020,7,SL,92,28845985
Soria,2020,7,SL,3,111250
Tarragona,2020,7,SL,29,19043356
Teruel,2020,7,SL,2,170000
Toledo,2020,7,SL,22,33011329
Valencia / València,2020,7,SL,123,25684625
Valladolid,2020,7,SL,19,4562690
Bizkaia,2020,7,SL,37,8572380
Zamora,2020,7,SL,3,157000
Zaragoza,2020,7,SL,37,13060446
Ceuta,2020,7,SL,0,0
Melilla,2020,7,SL,2,2395440
Araba / Álava,2020,7,Otras,0,0
Albacete,2020,7,Otras,0,0
Alicante / Alacant,2020,7,Otras,0,0
Almería,2020,7,Otras,0,0
Ávila,2020,7,Otras,0,0
Badajoz,2020,7,Otras,1,10000
Illes Balears,2020,7,Otras,0,0
Barcelona,2020,7,Otras,7,155700
Burgos,2020,7,Otras,0,0
Cáceres,2020,7,Otras,0,0
Cádiz,2020,7,Otras,0,0
Castellón / Castelló,2020,7,Otras,0,0
Ciudad Real,2020,7,Otras,0,0
Córdoba,2020,7,Otras,0,0
A Coruña,2020,7,Otras,0,0
Cuenca,2020,7,Otras,0,0
Girona,2020,7,Otras,0,0
Granada,2020,7,Otras,0,0
Guadalajara,2020,7,Otras,0,0
Gipuzkoa,2020,7,Otras,1,400000
Huelva,2020,7,Otras,0,0
Huesca,2020,7,Otras,0,0
Jaén,2020,7,Otras,0,0
León,2020,7,Otras,0,0
Lleida,2020,7,Otras,0,0
La Rioja,2020,7,Otras,0,0
Lugo,2020,7,Otras,0,0
Madrid,2020,7,Otras,6,3380556
Málaga,2020,7,Otras,0,0
Murcia,2020,7,Otras,0,0
Navarra,2020,7,Otras,1,1515000
Ourense,2020,7,Otras,0,0
Asturias,2020,7,Otras,0,0
Palencia,2020,7,Otras,0,0
Las Palmas,2020,7,Otras,0,0
Pontevedra,2020,7,Otras,1,5000
Salamanca,2020,7,Otras,0,0
Santa Cruz de Tenerife,2020,7,Otras,0,0
Cantabria,2020,7,Otras,0,0
Segovia,2020,7,Otras,0,0
Sevilla,2020,7,Otras,0,0
Soria,2020,7,Otras,0,0
Tarragona,2020,7,Otras,0,0
Teruel,2020,7,Otras,0,0
Toledo,2020,7,Otras,0,0
Valencia / València,2020,7,Otras,0,0
Valladolid,2020,7,Otras,0,0
Bizkaia,2020,7,Otras,0,0
Zamora,2020,7,Otras,0,0
Zaragoza,2020,7,Otras,0,0
Ceuta,2020,7,Otras,0,0
Melilla,2020,7,Otras,0,0
Araba / Álava,2020,8,SA,1,850000
Albacete,2020,8,SA,0,0
Alicante / Alacant,2020,8,SA,3,12296413
Almería,2020,8,SA,0,0
Ávila,2020,8,SA,0,0
Badajoz,2020,8,SA,1,60
Illes Balears,2020,8,SA,1,120000
Barcelona,2020,8,SA,12,18316274
Burgos,2020,8,SA,1,66110
Cáceres,2020,8,SA,0,0
Cádiz,2020,8,SA,1,170000
Castellón / Castelló,2020,8,SA,4,160070
Ciudad Real,2020,8,SA,0,0
Córdoba,2020,8,SA,0,0
A Coruña,2020,8,SA,1,16700
Cuenca,2020,8,SA,1,29
Girona,2020,8,SA,1,848378
Granada,2020,8,SA,0,0
Guadalajara,2020,8,SA,0,0
Gipuzkoa,2020,8,SA,1,304000
Huelva,2020,8,SA,0,0
Huesca,2020,8,SA,1,6000
Jaén,2020,8,SA,1,154136
León,2020,8,SA,0,0
Lleida,2020,8,SA,0,0
La Rioja,2020,8,SA,1,46157
Lugo,2020,8,SA,0,0
Madrid,2020,8,SA,45,90206742
Málaga,2020,8,SA,0,0
Murcia,2020,8,SA,1,51000
Navarra,2020,8,SA,1,250000
Ourense,2020,8,SA,0,0
Asturias,2020,8,SA,1,271877
Palencia,2020,8,SA,0,0
Las Palmas,2020,8,SA,1,3162101
Pontevedra,2020,8,SA,2,234174
Salamanca,2020,8,SA,2,594126
Santa Cruz de Tenerife,2020,8,SA,0,0
Cantabria,2020,8,SA,0,0
Segovia,2020,8,SA,0,0
Sevilla,2020,8,SA,2,106379
Soria,2020,8,SA,0,0
Tarragona,2020,8,SA,0,0
Teruel,2020,8,SA,0,0
Toledo,2020,8,SA,1,60000
Valencia / València,2020,8,SA,3,66312
Valladolid,2020,8,SA,0,0
Bizkaia,2020,8,SA,4,38595030
Zamora,2020,8,SA,0,0
Zaragoza,2020,8,SA,2,629006
Ceuta,2020,8,SA,0,0
Melilla,2020,8,SA,0,0
Araba / Álava,2020,8,SL,8,5864773
Albacete,2020,8,SL,11,1744311
Alicante / Alacant,2020,8,SL,52,14806196
Almería,2020,8,SL,39,9686881
Ávila,2020,8,SL,5,409831
Badajoz,2020,8,SL,20,3476786
Illes Balears,2020,8,SL,52,61426891
Barcelona,2020,8,SL,281,343280797
Burgos,2020,8,SL,12,2829537
Cáceres,2020,8,SL,4,473070
Cádiz,2020,8,SL,21,6777735
Castellón / Castelló,2020,8,SL,21,3412202
Ciudad Real,2020,8,SL,18,5089225
Córdoba,2020,8,SL,24,10166439
A Coruña,2020,8,SL,22,22477146
Cuenca,2020,8,SL,3,1155000
Girona,2020,8,SL,37,5560825
Granada,2020,8,SL,27,3890046
Guadalajara,2020,8,SL,2,181770
Gipuzkoa,2020,8,SL,27,6514443
Huelva,2020,8,SL,7,721230
Huesca,2020,8,SL,7,633637
Jaén,2020,8,SL,17,2668748
León,2020,8,SL,11,1141728
Lleida,2020,8,SL,16,12317177
La Rioja,2020,8,SL,10,3175027
Lugo,2020,8,SL,8,269953
Madrid,2020,8,SL,417,248541692
Málaga,2020,8,SL,34,27375341
Murcia,2020,8,SL,53,6611524
Navarra,2020,8,SL,11,10571999
Ourense,2020,8,SL,11,682460
Asturias,2020,8,SL,22,2279323
Palencia,2020,8,SL,4,459887
Las Palmas,2020,8,SL,38,7086657
Pontevedra,2020,8,SL,33,18659689
Salamanca,2020,8,SL,7,4242394
Santa Cruz de Tenerife,2020,8,SL,19,1674758
Cantabria,2020,8,SL,8,22263816
Segovia,2020,8,SL,2,464900
Sevilla,2020,8,SL,65,15265332
Soria,2020,8,SL,4,83544
Tarragona,2020,8,SL,25,7739657
Teruel,2020,8,SL,6,1210863
Toledo,2020,8,SL,17,2892925
Valencia / València,2020,8,SL,76,113626499
Valladolid,2020,8,SL,8,3188684
Bizkaia,2020,8,SL,43,11014919
Zamora,2020,8,SL,5,677874
Zaragoza,2020,8,SL,27,13486349
Ceuta,2020,8,SL,1,411300
Melilla,2020,8,SL,1,79370
Araba / Álava,2020,8,Otras,0,0
Albacete,2020,8,Otras,0,0
Alicante / Alacant,2020,8,Otras,0,0
Almería,2020,8,Otras,0,0
Ávila,2020,8,Otras,0,0
Badajoz,2020,8,Otras,1,3000
